"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","ID"
-0.0274609066114108,-0.0418811356186123,0.0264098884604081,-0.0226634355863158,-0.0229026134688746,0.0126372021608136,-0.0126087512764361,0.00474993658374083,0.0214233866044362,0.03711305314109,0.0154904815786618,0.0368400697979843,0.0304957897966661,-0.0411778351581407,0.00272200588463617,-0.00907833979548989,0.0458665181269922,0.0031071359963605,0.0119537634937582,-0.0531477562646424,-0.0193405341682309,0.0422969363254975,0.0239784949592313,-0.0199806934934429,0.0271251409128069,-0.0344249692216979,-0.0138089236845242,0.0216899237800399,-0.0240389483799927,-0.0128329732459813,-0.00146056459056153,-0.0291539313881367,-0.00726656286406183,-0.011585998351063,-0.0191819188120028,0.00192482481772553,0.0411791204578768,-0.00731343302609959,-0.0105613736783928,-0.0334127233635525,-0.025936395018382,-0.00966047651702369,0.0205114164283121,-0.0153546201175108,-0.0354524301252759,-0.0272306866020747,0.0540342785865293,0.0111306823801716,"chr019942514.1_3964976"
0.00817652423722868,-0.0111474692205086,-0.0331122169649338,-0.0250692880352999,-0.0203113526005764,0.000765960561848305,0.0420116245857039,0.0104752134758255,0.0290477492122272,-0.0334413626116737,0.000749133380273673,0.00729319232642868,-0.0161883627551917,0.0491547908256046,0.019541820405081,0.000643209118573475,0.0317833518148885,0.0367308533635271,0.0567829344040736,0.0866590914121598,-0.00456215874728176,-0.0114109906522853,-0.0453347892094161,-0.0141254774568577,-0.0154559537792219,0.0198147886018346,-0.034563171792769,-0.00957199191956541,0.0361857360497489,-0.0130291380885849,-0.000322118263456624,0.0207285967475803,0.0543074640165728,-0.048479854595591,-0.0465214422863627,0.0176316522036547,0.0070262124585423,0.0208488399935722,-0.0160406171213809,-0.0063442266609063,0.0039776682451595,-0.0119216296739864,-0.0164440406895863,-0.0194808635011508,0.0320421082333831,0.0494451030185997,0.024655253380077,-0.00389242327793967,"chr019942558.1_955510"
0.0329087530503718,0.02138756625393,0.0369397976792614,0.0187513912490521,-0.0257169508517942,-0.0484572984191472,-0.00388323387624039,-0.0102800141455357,0.0132895529748456,0.0103662259508093,-0.0209314717044653,0.00819999477521178,0.0311874712008914,-0.00632754945439605,-0.051024493785469,-0.0106394079472252,-0.00343064442036523,-0.0131444833700233,0.0203457232245652,-0.0287869688834972,0.0168770174411392,-0.0168081394479518,-0.0334592843018149,-0.0012688602499101,0.0118936749451203,0.0279875216775853,0.0391083969880126,0.00561272849802168,-0.0102455400148752,-0.02935416747264,0.0342638653541689,0.0174482625607012,-0.0191801818004691,0.0182126196758278,0.0103884430648306,-0.0430407581486637,-0.0192715398467965,-0.00529544480497239,-0.0149084001685932,0.0564498491094139,0.0090610732382894,0.0453023219545405,0.000989073574866916,0.0100473747261416,-0.0498816758789687,-0.0429024116186451,-0.00691245187192611,-0.00616676402290546,"chr019942587.1_711723"
-0.00530647718958039,-0.0126838493035798,0.0189436674692008,-0.0250564216306186,-0.0186019130740174,-0.0121746920081687,-0.00524410919006015,0.0178135592169497,0.0061571975513871,-0.00357829159156795,-0.0136235686928702,-0.0147879703993459,-0.0158374407244935,0.00454924209037409,-0.0137689389752738,-0.00143461873267942,-0.00868773756146845,0.00864988666999026,0.0207525138752832,-0.000931514571715268,-0.0154709996808327,-0.00688925043288234,0.00221143532420809,-0.0060323827897308,0.00114642705555958,-0.0192411071082866,-0.0108433178870665,-0.0102268520027099,0.0155478912756961,0.0163570671689925,0.00593300726785842,0.00240687858078418,-0.00116528246692453,-0.000632643252190133,-0.0133464468535775,-0.0240233172214599,0.0087553372832346,0.0295535185287988,-0.0195030004797469,0.00626331248989207,0.0113353319434407,-0.00167566342326131,0.00833558625646619,-0.0034004074592468,-0.00929303454081672,-0.00231530263192871,0.00443893965216568,0.00159931238169479,"chr019942623.1_439645"
0.00650189565035805,0.0105721948002985,-0.013851255761562,0.0286271835283481,0.0179011918476258,0.0028105179014137,-0.000120547714554591,0.0150511686793832,0.00149822418064756,-0.0255365719411825,-0.000970308041230098,-0.0119677525593829,-0.0257496593919705,0.00203371949144543,-0.00923958715040453,-0.00899093205456331,0.00666547161035044,-0.0103542306533635,0.0334952262463164,-0.0247737513932139,0.000266235516542093,0.0249396675675455,0.0164292803044119,0.00760515408418889,0.000439782543190225,-0.0152061984636138,-0.00749991576185949,0.00924142193740475,-0.0130019388783223,-0.0154866554229094,-0.00181597678919552,-0.000426788992727976,-0.0142646572100735,-0.00783376125517743,0.023557995369308,0.000884119891547004,0.00654332977117131,-0.0100944286438115,-0.00294536215454638,-0.00154587406507571,0.00299977306465393,0.00964920583782041,0.0196275641333076,0.00162249855296182,-0.0048597749882611,0.0242985797872496,-0.0121261571222697,-0.0127112051378925,"chr019942657.1_4902"
0.0342399786869561,-0.0181786562627063,0.0252033131163825,-0.0254748672519685,0.041255974568249,-0.00514131494540295,0.00914822377180617,0.0392235477362525,-0.03053160631127,0.0308061463013755,-0.002436613507817,-0.00643282732297767,-0.000420597812347054,-0.00868955383159938,-0.0197813131344493,-0.0103148709213529,-0.0141341374583549,0.0232454339614089,0.0227952225239278,0.00379459072038446,0.0123107988788944,-0.0174795378539895,0.0111895894381922,-0.0140871278884758,0.0158813635473638,-0.0018097374470884,0.0209303258912469,-0.00552336282826677,0.00474630888695579,0.00387530750920803,-0.0238989297764676,0.0269478194018857,-0.0191183810753432,0.00411965317416977,0.0162081960439691,-0.0232127938698936,-0.00243511921758688,0.00473229377352107,-0.00402997284326784,-0.00991060014229804,0.00938565843571568,-0.014160050589539,-0.0111112899300445,-0.0108445161143885,0.000788310231097645,0.00931997769617375,-0.00351690617811768,-0.00310377339228091,"chr019942669.1_7272"
0.0138365041639561,0.00695066517336518,0.0343207961768449,0.0238030285897195,0.00331026012929547,-0.0319631753698607,0.00531668923533548,0.0393833616001197,-9.93786495687978e-05,0.000233522304454881,-0.0109293587410838,-0.00307215308828204,-0.0178468753193724,-0.0270335941445932,0.0158159008187006,0.0326376807124186,0.00517685560495075,-0.00482266928905312,0.00451515319160705,-0.00915874860024424,-0.0483395113615939,-0.0420976231085311,-0.0415113861846148,0.00299924732689665,-0.0227149878969294,-0.00332318292061427,0.0106641443672886,-0.0427428012817045,-0.0282312267347948,0.0213361057041425,-0.0316819891257546,0.00610482904348559,-0.0477920752815428,-0.0216074032314025,-0.0263687489985695,0.0334494578690197,-0.0161424594596003,-0.00327413807710018,0.0250975943896762,0.0252406850408357,0.00207317341976498,-0.0136301361254349,-0.0134750801393502,-0.0191009788418866,0.00646084192605896,-0.0157587603957464,0.0317526936111843,0.0157819811604469,"chr019942675.1_95423"
0.0117599830355964,0.0162651165053294,-0.010968832450932,-0.0627982757366525,0.0135281314746183,-0.0166699133367772,-0.00414499938100834,-0.0208674524433018,-0.00806108239583319,0.0244253701213505,0.0481538510971132,0.00065823358552909,-0.00872558248120092,0.0279662084357141,-0.0296684830847121,0.0265281146842757,0.0158323659164021,0.00949987703552426,-0.00282739203212965,0.0104623672450133,0.0309762820156472,-0.0130826449097987,-0.00225111827069272,0.0359950274039148,0.0201661169527924,0.0309783397911238,-0.0372135836134391,0.0148146145680772,-0.0232098391063578,0.011539645284013,0.0127056860552593,-0.0319354469981583,-0.0397077324231464,0.0142254847097299,-0.0293098426164025,-0.0290882959264723,0.0196701466485392,0.000708511507557531,-0.00972191619922324,-0.00471119002040963,0.00453093397947845,-0.000956474898583114,0.00622526542454684,-0.0124945114625894,0.0249122717849413,0.0156764251964915,0.00798396214003054,-0.00126773258436062,"chr019942711.1_306357"
0.00452392135465893,0.0250180132357091,-0.0145433844677423,-0.0652143305415308,0.00458655949362999,0.0019441000469853,-0.0102368318502769,-0.0105251551362127,-0.0103610508124184,0.0316705658138891,0.0380691709716148,-0.00606188734919247,0.00310286126181729,0.0175739728766921,-0.0361416535536504,0.0312997520170578,0.0137983152969803,0.0102877050571182,0.0159058723434641,0.00417871958535012,0.0342667640755267,-0.0280991598065741,0.00533318624031824,0.0230523957086322,-0.00615094561012429,0.0170839545670219,-0.0334324568147878,0.00965307634055356,-0.0309155740382273,0.010097715480505,0.0263352533766095,-0.0446569779943755,-0.0197378964966131,-0.00604324698856436,-0.0308663150586723,-0.0271158874850968,0.0216301836549684,-0.0197071932175463,-0.00866162241520589,0.00874917559685096,-0.00915257412349213,0.0112658903276401,0.00460092984900118,-0.0141953528433518,0.0209175761107597,0.0225062475280333,0.0150089798257204,-0.00937160806727463,"chr019942711.1_306492"
0.012602314511581,-9.05623872144647e-05,0.0401821356115647,0.0322751497204769,-0.0109159262253101,-0.00302544668407962,-0.040883116938565,0.00677405139663683,0.00933649620365698,-0.0260997640808283,0.0192284064524294,0.00784677198572751,0.0217877066001439,-0.019762328801388,0.00406789160517315,0.0161763030708876,0.000834814344590759,0.0157981034425144,-0.000640433139302316,-0.0113942597266547,0.0310275114201965,0.00299597410939936,0.00735578867240802,-0.010321809894009,-0.00573561366967522,0.0319800408336833,-0.0164800331362932,-0.00176197089014267,0.0260501425450196,-0.0145977351178526,0.0122291087401171,-0.0208981566318154,-0.0012133966098263,-0.000319946828124437,0.000355089073634564,0.0217862273804845,-0.00234259787077072,0.000544438034782787,0.00563715983236815,-0.00637066306846322,-0.00819424396017239,0.0052209639169304,-0.00523801608247744,0.00565704534907601,-0.00826289163705395,-0.0158332007447621,0.00962957340147932,-0.00729929233738966,"chr019942730.1_1174"
0.0157699825446993,1.85567917846881e-05,0.037753989954235,0.0319030512950382,-0.017925479539318,0.00131958583234631,-0.0410433837967797,0.00381584591055229,0.0180066413720082,-0.0296029420233188,0.0367297576266309,0.00132891856110435,0.00863585624399198,-0.00021741896814651,-0.0124137927987602,0.0192009468670303,0.00900807363439327,0.00784372277520788,-0.00788243731516376,0.0091033543813819,0.0330111615984436,0.00308402636833655,0.0215705050233667,-0.00497315136764318,0.00553387781862391,0.028194210028721,-0.0211274550688166,-0.000487094218313433,0.0052962824364668,-0.0161255747784753,0.0313937241957401,-0.0274153530376063,0.00372987670760064,0.00435279427018356,-0.000679784514167853,0.0109978610987932,-0.00269651150804145,0.00843356352671116,0.0108868985046114,-0.00824079530606509,-0.00322126116767325,0.00532400355771513,-0.0182565456642072,-0.00134118748323816,-0.0127121170999162,0.00156874532285793,0.0144082266305982,-0.0132810742585822,"chr019942730.1_1176"
0.0155764328801303,-0.00897116652767274,0.0364865362759598,0.0389416418237221,-0.0176021699097433,-0.00460064909299668,-0.0341521239456114,0.00413007570424757,0.0150414227650706,-0.0271466580379651,0.0334199190746559,0.00376206346519683,-0.00625445358372155,0.00198882847952621,0.00195973348877955,0.016435879241887,0.000880345896579325,0.00994846080069693,-0.00117007007830167,-0.00317948384048864,0.0342263370557168,0.00127801418961303,0.013748381283646,0.011447712044778,-0.00393897273136958,0.0357324225531583,-0.0134153839659779,0.0113431102413787,0.0256701245924822,-0.0120406453040169,0.0184892090347499,-0.0212377025727457,-0.0033757919166924,0.0105093631381896,0.0040403884252421,0.00575300052135424,0.00982588987167524,0.00757271428332859,0.00435525418277666,-0.00989625850526375,-0.0157636838674671,0.00678305614172878,-0.0121333937217746,0.012803279052655,-0.00796340828977617,-0.00795423464152792,0.00437586884428162,0.000811108848520212,"chr019942730.1_1186"
0.0173879049776688,-0.016357394554594,0.0325115682060457,0.0417579134608365,-0.0305318799303319,-0.0054545387466919,-0.0370444803291725,0.000242451730056363,0.0161871151407996,-0.0345333966044714,0.0371202916300243,-0.00302930821428548,-0.00837968313852189,-0.00494342118378457,-0.00301889847550633,0.0177218945083839,-0.00501440346852814,0.00191291958783611,0.000755790212682942,0.00153389500897586,0.0331343219356458,-0.000826095748010676,0.0167929413430211,-0.00214655084608003,0.00450154816533049,0.0254229144008866,-0.0144128407020155,0.00201841887055751,0.00540973850184026,-0.00369073341126722,0.0291128938977535,-0.0253905152977758,0.00311467239155802,0.00785811075460258,0.00840848120909274,0.011925928051036,-0.00672257652554684,0.0122659423906522,-0.00439437575192439,-0.0182875248160344,-0.00587113444015828,0.00137657788417719,-0.00995178390925714,0.00577668395019535,-0.0140593961260179,-0.0154543072303005,0.0088092892016601,0.00793930815560519,"chr019942730.1_1197"
0.0175768347998013,-0.0080336858640557,0.0397453692104881,0.0260607530182818,-0.0239632776239476,0.0160183456297425,-0.038612248286483,0.00720121052799941,0.0139803130018337,-0.031544184622825,0.0271653682877055,0.00766308388318818,0.0012610218834229,0.000570941474647564,0.0111798692709919,0.0154954906619901,0.0116968820914316,0.00778133006537757,-0.00639212107329713,0.0067326244596897,0.0313594361453462,0.00396477852393724,0.0151714842031596,0.00252735149258135,0.00234720955578296,0.00970681712674655,-0.00888941733046748,0.00267048142637745,0.0074433737625762,-0.012914118001558,0.0279674326998548,-0.0297993545693625,0.0141610876181256,0.00936387176533105,0.010034445568042,0.00561749018537254,-0.00671136971484091,0.0127479312189131,0.00128924152651941,-0.0108280050970249,-0.0014807584212701,-0.00235463176187449,-0.00932244355427096,0.000228517253893009,-0.0105142093869946,-0.0137369854776827,0.00786196254420524,0.0012545539222852,"chr019942730.1_1247"
